year,date,team1,team2,team1_venue,team1_outcome,team1_score,team2_score
2021,1/6/21,Syracuse,Pittsburgh,H,L,60,63
2021,1/9/21,Syracuse,Georgetown,H,W,74,69
2021,1/12/21,Syracuse,North Carolina,A,L,75,81
2021,1/16/21,Syracuse,Pittsburgh,A,L,76,96
2021,1/19/21,Syracuse,Miami FL,H,W,83,57
2021,1/23/21,Syracuse,Virginia Tech,H,W,78,60
2021,1/25/21,Syracuse,Virginia,A,L,58,81
2021,1/31/21,Syracuse,North Carolina St.,H,W,76,73
2021,2/6/21,Syracuse,Clemson,A,L,61,78
2021,2/9/21,Syracuse,North Carolina St.,A,W,77,68
2021,2/13/21,Syracuse,Boston College,H,W,75,67
2021,2/20/21,Syracuse,Notre Dame,H,W,75,67
2021,2/22/21,Syracuse,Duke,A,L,71,85
2021,2/27/21,Syracuse,Georgia Tech,A,L,77,84
2021,3/1/21,Syracuse,North Carolina,H,W,72,70
2021,3/3/21,Syracuse,Clemson,H,W,64,54
2021,3/10/21,Syracuse,North Carolina St.,N,W,89,68
2021,3/11/21,Syracuse,Virginia,N,L,69,72
2021,3/19/21,Syracuse,San Diego St.,N,W,78,62
2021,3/21/21,Syracuse,West Virginia,N,W,75,72
2021,3/27/21,Syracuse,Houston,N,L,46,62
2021,11/25/20,Wake Forest,Delaware St.,H,W,111,51
2021,11/27/20,Wake Forest,Longwood,H,W,71,60
2021,1/3/21,Wake Forest,Georgia Tech,A,L,54,70
2021,1/6/21,Wake Forest,Virginia,A,L,61,70
2021,1/9/21,Wake Forest,Duke,A,L,68,79
2021,1/13/21,Wake Forest,Louisville,H,L,65,77
2021,1/17/21,Wake Forest,Virginia Tech,H,L,60,64
2021,1/20/21,Wake Forest,North Carolina,A,L,73,80
2021,1/23/21,Wake Forest,Pittsburgh,H,W,76,75
2021,1/27/21,Wake Forest,North Carolina St.,A,L,67,72
2021,1/30/21,Wake Forest,Miami FL,H,W,66,54
2021,2/2/21,Wake Forest,Notre Dame,A,L,58,79
2021,2/10/21,Wake Forest,Boston College,A,W,69,65
2021,2/13/21,Wake Forest,Florida St.,A,L,85,92
2021,2/17/21,Wake Forest,Duke,H,L,60,84
2021,2/20/21,Wake Forest,North Carolina St.,H,L,62,80
2021,2/24/21,Wake Forest,Clemson,H,L,39,60
2021,2/27/21,Wake Forest,Virginia Tech,A,L,46,84
2021,3/2/21,Wake Forest,Pittsburgh,A,L,57,70
2021,3/5/21,Wake Forest,Georgia Tech,H,L,63,75
2021,3/9/21,Wake Forest,Notre Dame,N,L,77,80
2021,11/29/20,Iowa St.,Arkansas Pine Bluff,H,W,80,63
2021,12/2/20,Iowa St.,South Dakota St.,H,L,68,71
2021,12/11/20,Iowa St.,Iowa,A,L,77,105
2021,12/15/20,Iowa St.,Kansas St.,H,L,65,74
2021,12/18/20,Iowa St.,West Virginia,A,L,65,70
2021,12/20/20,Iowa St.,Jackson St.,H,W,60,45
2021,1/2/21,Iowa St.,Baylor,H,L,65,76
2021,1/5/21,Iowa St.,Texas,A,L,72,78
2021,1/9/21,Iowa St.,Texas Tech,H,L,64,91
2021,1/25/21,Iowa St.,Oklahoma St.,H,L,60,81
2021,1/30/21,Iowa St.,Mississippi St.,A,L,56,95
2021,2/2/21,Iowa St.,West Virginia,H,L,72,76
2021,2/6/21,Iowa St.,Oklahoma,A,L,72,79
2021,2/9/21,Iowa St.,TCU,A,L,76,79
2021,2/11/21,Iowa St.,Kansas,A,L,64,97
2021,2/13/21,Iowa St.,Kansas,H,L,50,64
2021,2/16/21,Iowa St.,Oklahoma St.,A,L,58,74
2021,2/20/21,Iowa St.,Oklahoma,H,L,56,66
2021,2/23/21,Iowa St.,Baylor,A,L,72,77
2021,2/27/21,Iowa St.,TCU,H,L,72,76
2021,3/2/21,Iowa St.,Texas,H,L,67,81
2021,3/4/21,Iowa St.,Texas Tech,A,L,54,81
2021,3/6/21,Iowa St.,Kansas St.,A,L,56,61
2021,3/10/21,Iowa St.,Oklahoma,N,L,73,79
2021,11/28/20,Furman,USC Upstate,H,W,91,63
2021,12/5/20,Furman,College of Charlesto,A,W,81,57
2021,12/9/20,Furman,Cincinnati,A,L,73,78
2021,12/15/20,Furman,Alabama,A,L,80,83
2021,12/19/20,Furman,Winthrop,A,L,71,87
2021,12/21/20,Furman,South Carolina St.,H,W,118,52
2021,12/30/20,Furman,Chattanooga,A,W,77,73
2021,1/2/21,Furman,Mercer,H,W,83,80
2021,1/13/21,Furman,The Citadel,A,W,94,88
2021,1/16/21,Furman,East Tennessee St.,H,W,78,66
2021,1/20/21,Furman,VMI,A,L,73,74
2021,1/23/21,Furman,East Tennessee St.,A,L,62,71
2021,1/30/21,Furman,Western Carolina,A,W,75,69
2021,2/6/21,Furman,Wofford,H,L,67,75
2021,2/8/21,Furman,UNC Greensboro,H,W,68,49
2021,2/10/21,Furman,UNC Greensboro,A,L,58,64
2021,2/13/21,Furman,Western Carolina,H,W,88,70
2021,2/17/21,Furman,Samford,H,W,78,64
2021,2/20/21,Furman,Mercer,A,W,70,60
2021,2/24/21,Furman,The Citadel,H,W,72,63
2021,2/27/21,Furman,Wofford,A,L,73,74
2021,3/6/21,Furman,VMI,N,L,90,91
2021,11/25/20,Rhode Island,Arizona St.,N,L,88,94
2021,11/26/20,Rhode Island,Boston College,N,L,64,69
2021,11/28/20,Rhode Island,South Florida,N,W,84,68
2021,11/29/20,Rhode Island,San Francisco,N,W,84,71
2021,12/2/20,Rhode Island,Seton Hall,H,W,76,63
2021,12/9/20,Rhode Island,Wisconsin,A,L,62,73
2021,12/13/20,Rhode Island,Western Kentucky,A,L,65,68
2021,12/18/20,Rhode Island,Davidson,H,L,58,67
2021,12/30/20,Rhode Island,St. Bonaventure,H,W,63,57
2021,1/3/21,Rhode Island,Saint Joseph's,H,W,85,77
2021,1/6/21,Rhode Island,Richmond,A,L,73,80
2021,1/9/21,Rhode Island,VCU,A,W,83,68
2021,1/13/21,Rhode Island,Massachusetts,A,L,78,80
2021,1/16/21,Rhode Island,George Mason,H,W,80,60
2021,1/20/21,Rhode Island,Duquesne,A,L,69,71
2021,1/24/21,Rhode Island,Fordham,H,W,52,42
2021,1/27/21,Rhode Island,La Salle,A,W,73,60
2021,1/30/21,Rhode Island,Dayton,A,L,56,67
2021,2/3/21,Rhode Island,VCU,H,L,62,63
2021,2/6/21,Rhode Island,Massachusetts,H,L,63,75
2021,2/10/21,Rhode Island,Saint Louis,A,L,60,67
2021,2/16/21,Rhode Island,Dayton,H,W,91,89
2021,2/21/21,Rhode Island,George Washington,A,L,70,78
2021,2/27/21,Rhode Island,Duquesne,A,L,75,86
2021,3/4/21,Rhode Island,Dayton,N,L,72,84
2021,12/19/20,Maine,Hartford,A,L,60,63
2021,12/20/20,Maine,Hartford,A,L,50,65
2021,12/22/20,Maine,Boston College,A,L,62,78
2021,1/2/21,Maine,New Hampshire,H,W,59,56
2021,1/3/21,Maine,New Hampshire,H,L,58,62
2021,1/9/21,Maine,NJIT,A,L,54,63
2021,1/10/21,Maine,NJIT,A,W,45,41
2021,1/16/21,Maine,Vermont,A,L,30,65
2021,1/17/21,Maine,Vermont,A,L,60,88
2021,11/28/20,South Carolina,Liberty,N,L,62,78
2021,11/29/20,South Carolina,Tulsa,N,W,69,58
2021,12/5/20,South Carolina,Houston,A,L,67,77
2021,1/2/21,South Carolina,Florida A&M,H,W,78,71
2021,1/6/21,South Carolina,Texas A&M,H,W,78,54
2021,1/16/21,South Carolina,LSU,A,L,80,85
2021,1/19/21,South Carolina,Missouri,A,L,70,81
2021,1/23/21,South Carolina,Auburn,H,L,86,109
2021,1/27/21,South Carolina,Georgia,H,W,83,59
2021,1/30/21,South Carolina,Vanderbilt,A,L,81,93
2021,2/3/21,South Carolina,Florida,A,W,72,66
2021,2/6/21,South Carolina,Mississippi St.,H,L,59,75
2021,2/9/21,South Carolina,Alabama,H,L,78,81
2021,2/13/21,South Carolina,Mississippi,H,L,74,81
2021,2/17/21,South Carolina,Tennessee,A,L,73,93
2021,2/20/21,South Carolina,Missouri,H,L,78,93
2021,2/24/21,South Carolina,Mississippi St.,A,L,48,69
2021,2/27/21,South Carolina,Georgia,A,W,91,70
2021,3/2/21,South Carolina,Arkansas,H,L,73,101
2021,3/6/21,South Carolina,Kentucky,A,L,64,92
2021,3/11/21,South Carolina,Mississippi,N,L,59,76
2021,12/2/20,Wichita St.,Oral Roberts,H,W,85,80
2021,12/6/20,Wichita St.,Missouri,H,L,62,72
2021,12/12/20,Wichita St.,Oklahoma St.,H,L,64,67
2021,12/15/20,Wichita St.,Tulsa,A,W,69,65
2021,12/22/20,Wichita St.,South Florida,A,W,82,77
2021,1/2/21,Wichita St.,Mississippi,A,W,83,79
2021,1/6/21,Wichita St.,Houston,A,L,63,70
2021,1/10/21,Wichita St.,Cincinnati,H,W,82,76
2021,1/13/21,Wichita St.,Tulsa,H,W,72,53
2021,1/21/21,Wichita St.,Memphis,A,L,52,72
2021,1/30/21,Wichita St.,UCF,H,W,93,88
2021,2/3/21,Wichita St.,Tulane,H,W,75,67
2021,2/7/21,Wichita St.,Temple,H,W,70,67
2021,2/10/21,Wichita St.,UCF,A,W,61,60
2021,2/18/21,Wichita St.,Houston,H,W,68,63
2021,3/3/21,Wichita St.,Tulane,A,W,78,70
2021,3/6/21,Wichita St.,South Florida,H,W,80,63
2021,3/12/21,Wichita St.,South Florida,N,W,68,67
2021,3/13/21,Wichita St.,Cincinnati,N,L,59,60
2021,3/18/21,Wichita St.,Drake,N,L,52,53
2021,11/25/20,Clemson,Mississippi St.,N,W,53,42
2021,11/26/20,Clemson,Purdue,N,W,81,70
2021,12/2/20,Clemson,South Carolina St.,H,W,75,38
2021,12/9/20,Clemson,Maryland,H,W,67,51
2021,12/12/20,Clemson,Alabama,N,W,64,56
2021,12/15/20,Clemson,Virginia Tech,A,L,60,66
2021,12/21/20,Clemson,Morehead St.,H,W,66,51
2021,12/29/20,Clemson,Florida St.,H,W,77,67
2021,1/2/21,Clemson,Miami FL,A,W,66,65
2021,1/5/21,Clemson,North Carolina St.,H,W,74,70
2021,1/16/21,Clemson,Virginia,H,L,50,85
2021,1/20/21,Clemson,Georgia Tech,A,L,65,83
2021,1/23/21,Clemson,Florida St.,A,L,61,80
2021,1/27/21,Clemson,Louisville,H,W,54,50
2021,1/30/21,Clemson,Duke,A,L,53,79
2021,2/2/21,Clemson,North Carolina,H,W,63,50
2021,2/6/21,Clemson,Syracuse,H,W,78,61
2021,2/12/21,Clemson,Georgia Tech,H,W,74,72
2021,2/24/21,Clemson,Wake Forest,A,W,60,39
2021,2/27/21,Clemson,Miami FL,H,W,66,58
2021,3/3/21,Clemson,Syracuse,A,L,54,64
2021,3/6/21,Clemson,Pittsburgh,H,W,77,62
2021,3/10/21,Clemson,Miami FL,N,L,64,67
2021,3/19/21,Clemson,Rutgers,N,L,56,60
2021,11/25/20,Houston,Lamar,H,W,89,45
2021,11/27/20,Houston,Boise St.,H,W,68,58
2021,11/29/20,Houston,Texas Tech,N,W,64,53
2021,12/5/20,Houston,South Carolina,H,W,77,67
2021,12/20/20,Houston,Alcorn St.,H,W,88,55
2021,12/22/20,Houston,Temple,H,W,76,50
2021,12/26/20,Houston,UCF,A,W,63,54
2021,12/29/20,Houston,Tulsa,A,L,64,65
2021,1/3/21,Houston,SMU,A,W,74,60
2021,1/6/21,Houston,Wichita St.,H,W,70,63
2021,1/9/21,Houston,Tulane,H,W,71,50
2021,1/17/21,Houston,UCF,H,W,75,58
2021,1/20/21,Houston,Tulsa,H,W,86,59
2021,1/23/21,Houston,Temple,A,W,68,51
2021,1/28/21,Houston,Tulane,A,W,83,60
2021,1/31/21,Houston,SMU,H,W,70,48
2021,2/3/21,Houston,East Carolina,A,L,73,82
2021,2/10/21,Houston,South Florida,A,W,82,65
2021,2/18/21,Houston,Wichita St.,A,L,63,68
2021,2/21/21,Houston,Cincinnati,H,W,90,52
2021,2/25/21,Houston,Western Kentucky,H,W,81,57
2021,2/28/21,Houston,South Florida,H,W,98,52
2021,3/7/21,Houston,Memphis,H,W,67,64
2021,3/12/21,Houston,Tulane,N,W,77,52
2021,3/13/21,Houston,Memphis,N,W,76,74
2021,3/14/21,Houston,Cincinnati,N,W,91,54
2021,3/19/21,Houston,Cleveland St.,N,W,87,56
2021,3/21/21,Houston,Rutgers,N,W,63,60
2021,3/27/21,Houston,Syracuse,N,W,62,46
2021,3/29/21,Houston,Oregon St.,N,W,67,61
2021,4/3/21,Houston,Baylor,N,L,59,78
2021,12/3/20,Louisiana Monroe,Louisiana Tech,A,L,62,78
2021,12/6/20,Louisiana Monroe,Northwestern St.,A,W,92,83
2021,12/9/20,Louisiana Monroe,Lamar,H,L,60,63
2021,12/12/20,Louisiana Monroe,Stephen F. Austin,H,W,66,55
2021,12/16/20,Louisiana Monroe,Grambling St.,H,L,61,78
2021,12/19/20,Louisiana Monroe,Southern Miss,A,L,47,60
2021,12/22/20,Louisiana Monroe,Louisiana Tech,H,L,57,68
2021,1/1/21,Louisiana Monroe,Arkansas St.,H,W,84,72
2021,1/2/21,Louisiana Monroe,Arkansas St.,H,W,62,55
2021,1/8/21,Louisiana Monroe,UT Arlington,H,L,64,77
2021,1/9/21,Louisiana Monroe,UT Arlington,H,L,74,75
2021,1/15/21,Louisiana Monroe,Arkansas St.,A,L,72,74
2021,1/16/21,Louisiana Monroe,Arkansas St.,A,L,72,93
2021,1/22/21,Louisiana Monroe,Texas St.,H,L,47,57
2021,1/23/21,Louisiana Monroe,Texas St.,H,L,63,69
2021,1/29/21,Louisiana Monroe,Little Rock,A,L,62,66
2021,1/30/21,Louisiana Monroe,Little Rock,A,L,49,65
2021,2/5/21,Louisiana Monroe,UT Arlington,A,L,56,63
2021,2/6/21,Louisiana Monroe,UT Arlington,A,L,52,58
2021,2/11/21,Louisiana Monroe,Louisiana Lafayette,A,W,72,66
2021,2/13/21,Louisiana Monroe,Louisiana Lafayette,H,L,72,88
2021,2/21/21,Louisiana Monroe,Little Rock,H,W,78,66
2021,2/22/21,Louisiana Monroe,Little Rock,H,W,68,64
2021,2/26/21,Louisiana Monroe,Texas St.,A,L,49,58
2021,2/27/21,Louisiana Monroe,Texas St.,A,L,57,61
2021,3/5/21,Louisiana Monroe,South Alabama,N,L,72,80
2021,11/25/20,Mississippi St.,Clemson,N,L,42,53
2021,11/26/20,Mississippi St.,Liberty,N,L,73,84
2021,11/30/20,Mississippi St.,Texas St.,H,W,68,51
2021,12/4/20,Mississippi St.,North Texas,H,W,69,63
2021,12/8/20,Mississippi St.,Jackson St.,H,W,82,59
2021,12/12/20,Mississippi St.,Dayton,N,L,82,85
2021,12/16/20,Mississippi St.,Central Arkansas,H,W,81,65
2021,12/21/20,Mississippi St.,Mississippi Valley S,H,W,87,48
2021,12/30/20,Mississippi St.,Georgia,A,W,83,73
2021,1/2/21,Mississippi St.,Kentucky,H,L,73,78
2021,1/5/21,Mississippi St.,Missouri,H,W,78,63
2021,1/9/21,Mississippi St.,Vanderbilt,A,W,84,81
2021,1/13/21,Mississippi St.,Texas A&M,H,L,55,56
2021,1/16/21,Mississippi St.,Florida,H,W,72,69
2021,1/19/21,Mississippi St.,Mississippi,H,L,46,64
2021,1/23/21,Mississippi St.,Alabama,A,L,73,81
2021,1/26/21,Mississippi St.,Tennessee,A,L,53,56
2021,1/30/21,Mississippi St.,Iowa St.,H,W,95,56
2021,2/2/21,Mississippi St.,Arkansas,A,L,45,61
2021,2/6/21,Mississippi St.,South Carolina,A,W,75,59
2021,2/10/21,Mississippi St.,LSU,H,L,80,94
2021,2/13/21,Mississippi St.,Vanderbilt,H,L,51,72
2021,2/20/21,Mississippi St.,Mississippi,A,W,66,56
2021,2/24/21,Mississippi St.,South Carolina,H,W,69,48
2021,2/27/21,Mississippi St.,Alabama,H,L,59,64
2021,3/3/21,Mississippi St.,Texas A&M,A,W,63,57
2021,3/6/21,Mississippi St.,Auburn,A,L,71,78
2021,3/11/21,Mississippi St.,Kentucky,N,W,74,73
2021,3/12/21,Mississippi St.,Alabama,N,L,48,85
2021,3/20/21,Mississippi St.,Saint Louis,N,W,74,68
2021,3/25/21,Mississippi St.,Richmond,N,W,68,67
2021,3/27/21,Mississippi St.,Louisiana Tech,N,W,84,62
2021,3/28/21,Mississippi St.,Memphis,N,L,64,77
2021,11/29/20,Alabama A&M,Samford,A,W,78,76
2021,12/19/20,Alabama A&M,South Alabama,H,W,93,90
2021,1/16/21,Alabama A&M,Alabama St.,H,W,70,63
2021,1/23/21,Alabama A&M,Southern,H,W,68,58
2021,1/30/21,Alabama A&M,Prairie View A&M,A,L,57,79
2021,2/1/21,Alabama A&M,Texas Southern,A,L,49,66
2021,2/6/21,Alabama A&M,Mississippi Valley S,H,W,93,58
2021,2/8/21,Alabama A&M,Arkansas Pine Bluff,H,W,56,55
2021,2/13/21,Alabama A&M,Alabama St.,A,L,58,72
2021,2/22/21,Alabama A&M,Alcorn St.,A,L,52,65
2021,2/24/21,Alabama A&M,Southern,A,L,57,73
2021,2/27/21,Alabama A&M,Prairie View A&M,H,L,54,55
2021,3/1/21,Alabama A&M,Texas Southern,H,L,58,68
2021,3/4/21,Alabama A&M,Jackson St.,A,L,35,50
2021,3/6/21,Alabama A&M,Grambling St.,A,L,72,80
2021,11/25/20,Fort Wayne,Southeastern Louisia,H,W,67,63
2021,12/19/20,Fort Wayne,Cleveland St.,H,L,61,63
2021,12/20/20,Fort Wayne,Cleveland St.,H,L,80,89
2021,12/26/20,Fort Wayne,Robert Morris,H,L,88,102
2021,12/27/20,Fort Wayne,Robert Morris,H,W,87,82
2021,1/1/21,Fort Wayne,Northern Kentucky,A,L,68,75
2021,1/2/21,Fort Wayne,Northern Kentucky,A,L,68,70
2021,1/8/21,Fort Wayne,Illinois Chicago,H,W,96,89
2021,1/9/21,Fort Wayne,Illinois Chicago,H,W,88,55
2021,1/15/21,Fort Wayne,Milwaukee,A,W,81,72
2021,1/16/21,Fort Wayne,Milwaukee,A,W,81,74
2021,1/22/21,Fort Wayne,Green Bay,A,L,59,77
2021,1/23/21,Fort Wayne,Green Bay,A,L,72,87
2021,1/29/21,Fort Wayne,Oakland,H,L,66,81
2021,1/30/21,Fort Wayne,Oakland,H,L,75,82
2021,2/5/21,Fort Wayne,Detroit,A,L,72,82
2021,2/6/21,Fort Wayne,Detroit,A,L,56,83
2021,2/12/21,Fort Wayne,Youngstown St.,A,L,70,84
2021,2/13/21,Fort Wayne,Youngstown St.,A,L,70,72
2021,2/19/21,Fort Wayne,Cleveland St.,H,W,75,68
2021,2/20/21,Fort Wayne,Cleveland St.,H,L,55,67
2021,2/25/21,Fort Wayne,Green Bay,A,W,89,84
2021,3/2/21,Fort Wayne,Cleveland St.,A,L,104,108
2021,11/25/20,Quinnipiac,Fairleigh Dickinson,H,W,84,66
2021,12/2/20,Quinnipiac,Drexel,N,L,48,66
2021,12/3/20,Quinnipiac,Drexel,N,L,58,70
2021,12/6/20,Quinnipiac,New Hampshire,H,W,64,58
2021,1/8/21,Quinnipiac,Manhattan,H,W,84,79
2021,1/9/21,Quinnipiac,Manhattan,H,L,42,45
2021,1/15/21,Quinnipiac,Monmouth,A,L,80,92
2021,1/16/21,Quinnipiac,Monmouth,A,L,63,70
2021,1/22/21,Quinnipiac,Niagara,H,L,56,59
2021,1/23/21,Quinnipiac,Niagara,H,W,78,69
2021,2/7/21,Quinnipiac,Fairfield,A,W,78,63
2021,2/8/21,Quinnipiac,Fairfield,A,L,70,77
2021,2/12/21,Quinnipiac,Canisius,H,L,67,74
2021,2/13/21,Quinnipiac,Canisius,H,L,70,89
2021,2/17/21,Quinnipiac,Iona,H,W,74,70
2021,2/20/21,Quinnipiac,Rider,H,W,80,64
2021,2/21/21,Quinnipiac,Rider,H,W,93,68
2021,2/28/21,Quinnipiac,Marist,A,L,67,76
2021,3/1/21,Quinnipiac,Marist,A,L,52,65
2021,3/4/21,Quinnipiac,Saint Peter's,H,W,65,60
2021,3/5/21,Quinnipiac,Saint Peter's,H,L,64,66
2021,3/9/21,Quinnipiac,Iona,N,L,48,72
2021,12/2/20,Cincinnati,Lipscomb,H,W,67,55
2021,12/6/20,Cincinnati,Xavier,H,L,69,77
2021,12/9/20,Cincinnati,Furman,H,W,78,73
2021,12/12/20,Cincinnati,Tennessee,A,L,56,65
2021,12/16/20,Cincinnati,South Florida,H,L,71,74
2021,12/19/20,Cincinnati,Georgia,A,L,68,83
2021,12/22/20,Cincinnati,UCF,A,L,70,75
2021,1/2/21,Cincinnati,Tulsa,H,L,66,70
2021,1/7/21,Cincinnati,SMU,A,W,76,69
2021,1/10/21,Cincinnati,Wichita St.,A,L,76,82
2021,2/4/21,Cincinnati,Temple,A,W,63,60
2021,2/7/21,Cincinnati,Tulane,A,W,64,61
2021,2/12/21,Cincinnati,Temple,H,W,71,69
2021,2/14/21,Cincinnati,UCF,H,W,69,68
2021,2/21/21,Cincinnati,Houston,A,L,52,90
2021,2/24/21,Cincinnati,Tulsa,A,W,70,69
2021,2/26/21,Cincinnati,Tulane,H,W,91,71
2021,2/28/21,Cincinnati,Memphis,H,L,74,80
2021,3/4/21,Cincinnati,Vanderbilt,H,L,64,78
2021,3/7/21,Cincinnati,East Carolina,A,W,82,69
2021,3/12/21,Cincinnati,SMU,N,W,74,71
2021,3/13/21,Cincinnati,Wichita St.,N,W,60,59
2021,3/14/21,Cincinnati,Houston,N,L,54,91
2021,12/15/20,Akron,St. Bonaventure,N,L,74,81
2021,12/22/20,Akron,Ohio,H,W,90,70
2021,1/1/21,Akron,Kent St.,H,W,66,62
2021,1/9/21,Akron,Eastern Michigan,A,L,59,71
2021,1/12/21,Akron,Northern Illinois,A,L,65,67
2021,1/16/21,Akron,Toledo,H,W,95,94
2021,1/19/21,Akron,Bowling Green,A,W,69,57
2021,1/21/21,Akron,Central Michigan,H,W,81,67
2021,1/23/21,Akron,Western Michigan,A,W,79,68
2021,1/26/21,Akron,Eastern Michigan,H,W,86,65
2021,1/30/21,Akron,Ball St.,H,W,74,42
2021,2/2/21,Akron,Toledo,A,L,76,91
2021,2/5/21,Akron,Kent St.,A,W,72,61
2021,2/12/21,Akron,Miami OH,A,W,83,76
2021,2/16/21,Akron,Northern Illinois,H,W,81,76
2021,2/19/21,Akron,Ball St.,A,W,88,79
2021,2/23/21,Akron,Ohio,A,L,73,90
2021,2/26/21,Akron,Bowling Green,H,L,71,83
2021,3/2/21,Akron,Buffalo,A,L,78,80
2021,3/11/21,Akron,Bowling Green,N,W,74,67
2021,3/12/21,Akron,Buffalo,N,L,74,81
2021,11/25/20,Prairie View A&M,Little Rock,N,L,66,71
2021,11/27/20,Prairie View A&M,Evansville,N,W,64,61
2021,11/29/20,Prairie View A&M,Louisville,A,L,64,86
2021,12/21/20,Prairie View A&M,Washington St.,A,L,62,90
2021,12/30/20,Prairie View A&M,TCU,A,L,61,66
2021,1/11/21,Prairie View A&M,Texas Southern,H,W,71,67
2021,1/18/21,Prairie View A&M,Grambling St.,H,W,59,50
2021,1/23/21,Prairie View A&M,Mississippi Valley S,A,W,77,31
2021,1/25/21,Prairie View A&M,Arkansas Pine Bluff,A,W,73,56
2021,1/30/21,Prairie View A&M,Alabama A&M,H,W,79,57
2021,2/1/21,Prairie View A&M,Alabama St.,H,W,87,63
2021,2/21/21,Prairie View A&M,Texas Southern,A,W,77,75
2021,2/23/21,Prairie View A&M,Arkansas Pine Bluff,H,W,72,56
2021,2/25/21,Prairie View A&M,Mississippi Valley S,H,W,82,62
2021,2/27/21,Prairie View A&M,Alabama A&M,A,W,55,54
2021,3/1/21,Prairie View A&M,Alabama St.,A,W,70,67
2021,3/4/21,Prairie View A&M,Southern,H,W,68,61
2021,3/6/21,Prairie View A&M,Alcorn St.,H,W,81,69
2021,3/10/21,Prairie View A&M,Mississippi Valley S,N,W,91,64
2021,3/12/21,Prairie View A&M,Grambling St.,N,W,75,63
2021,3/13/21,Prairie View A&M,Texas Southern,N,L,61,80
2021,11/25/20,Xavier,Oakland,H,W,101,49
2021,11/26/20,Xavier,Bradley,H,W,51,50
2021,11/27/20,Xavier,Toledo,H,W,76,73
2021,11/30/20,Xavier,Eastern Kentucky,H,W,99,96
2021,12/2/20,Xavier,Tennessee Tech,H,W,79,48
2021,12/6/20,Xavier,Cincinnati,A,W,77,69
2021,12/9/20,Xavier,Oklahoma,H,W,99,77
2021,12/20/20,Xavier,Marquette,H,W,91,88
2021,12/23/20,Xavier,Creighton,A,L,61,66
2021,12/30/20,Xavier,Seton Hall,H,L,68,85
2021,1/6/21,Xavier,St. John's,H,W,69,61
2021,1/10/21,Xavier,Providence,H,W,74,73
2021,1/30/21,Xavier,Butler,A,W,68,55
2021,2/13/21,Xavier,Connecticut,H,L,72,80
2021,2/16/21,Xavier,St. John's,A,L,84,93
2021,2/21/21,Xavier,Butler,H,W,63,51
2021,2/24/21,Xavier,Providence,A,L,68,83
2021,2/27/21,Xavier,Creighton,H,W,77,69
2021,3/2/21,Xavier,Georgetown,A,L,66,72
2021,3/6/21,Xavier,Marquette,A,L,59,66
2021,3/10/21,Xavier,Butler,N,L,69,70
2021,11/25/20,SIU Edwardsville,Saint Louis,A,L,52,89
2021,11/26/20,SIU Edwardsville,LSU,N,L,81,94
2021,12/2/20,SIU Edwardsville,Northern Illinois,A,W,73,53
2021,12/5/20,SIU Edwardsville,Nebraska Omaha,H,L,63,65
2021,12/9/20,SIU Edwardsville,Valparaiso,A,L,58,80
2021,12/18/20,SIU Edwardsville,Morehead St.,A,W,69,65
2021,1/21/21,SIU Edwardsville,Tennessee St.,A,W,67,65
2021,1/23/21,SIU Edwardsville,Belmont,A,L,62,114
2021,1/26/21,SIU Edwardsville,Eastern Illinois,A,W,87,74
2021,1/28/21,SIU Edwardsville,Southeast Missouri S,A,L,62,64
2021,1/30/21,SIU Edwardsville,Tennessee Martin,A,W,76,60
2021,2/1/21,SIU Edwardsville,Austin Peay,H,L,59,74
2021,2/2/21,SIU Edwardsville,Eastern Illinois,H,L,61,70
2021,2/4/21,SIU Edwardsville,Tennessee St.,H,W,68,60
2021,2/6/21,SIU Edwardsville,Belmont,H,L,62,94
2021,2/8/21,SIU Edwardsville,Eastern Kentucky,H,L,74,78
2021,2/11/21,SIU Edwardsville,Tennessee Tech,A,W,81,63
2021,2/13/21,SIU Edwardsville,Jacksonville St.,A,L,60,80
2021,2/15/21,SIU Edwardsville,Murray St.,H,L,57,86
2021,2/18/21,SIU Edwardsville,Austin Peay,A,L,57,79
2021,2/20/21,SIU Edwardsville,Murray St.,A,L,62,89
2021,2/22/21,SIU Edwardsville,Morehead St.,H,L,48,56
2021,2/25/21,SIU Edwardsville,Tennessee Martin,H,W,66,53
2021,2/27/21,SIU Edwardsville,Southeast Missouri S,H,L,63,69
2021,3/3/21,SIU Edwardsville,Belmont,N,L,61,78
2021,11/26/20,La Salle,St. John's,A,L,65,82
2021,11/27/20,La Salle,Saint Peter's,N,L,51,62
2021,12/6/20,La Salle,Army,A,L,59,63
2021,12/12/20,La Salle,Drexel,A,W,58,48
2021,12/16/20,La Salle,Massachusetts,H,L,66,85
2021,12/19/20,La Salle,Delaware,H,W,71,61
2021,12/22/20,La Salle,Maryland,A,L,71,84
2021,12/30/20,La Salle,Dayton,A,W,67,65
2021,1/2/21,La Salle,Fordham,H,W,89,52
2021,1/9/21,La Salle,Massachusetts,A,L,67,83
2021,1/13/21,La Salle,George Mason,A,L,42,75
2021,1/16/21,La Salle,Davidson,H,L,53,77
2021,1/18/21,La Salle,Saint Joseph's,H,W,90,83
2021,1/23/21,La Salle,Richmond,A,W,84,78
2021,1/27/21,La Salle,Rhode Island,H,L,60,73
2021,1/30/21,La Salle,VCU,A,L,62,73
