year,date,team1,team2,team1_venue,team1_outcome,team1_score,team2_score,team1_history_1,team1_history_2,team1_history_3,team1_history_4,team1_history_5,team1_history_6,team1_history_7,team1_history_8,team1_history_9,team1_history_10,team2_history_1,team2_history_2,team2_history_3,team2_history_4,team2_history_5,team2_history_6,team2_history_7,team2_history_8,team2_history_9,team2_history_10
2015,1/27/15,Evansville,Indiana St.,H,W,89,78,W,W,W,L,L,W,W,L,W,W,L,L,W,W,W,W,W,L,L,W
2015,1/31/15,Evansville,Drake,A,L,65,70,W,W,L,L,W,W,L,W,W,W,L,L,L,L,L,L,W,L,L,W
2015,2/7/15,Evansville,Bradley,H,L,53,56,L,L,W,W,L,W,W,W,L,L,W,L,L,L,L,L,W,L,L,L
2015,2/10/15,Evansville,Missouri St.,H,W,73,66,L,W,W,L,W,W,W,L,L,L,L,L,L,L,L,L,L,W,L,L
2015,2/14/15,Evansville,Southern Illinois,A,W,72,64,W,W,L,W,W,W,L,L,L,W,L,L,W,W,L,L,L,L,W,L
2015,2/17/15,Evansville,Drake,H,W,61,52,W,L,W,W,W,L,L,L,W,W,L,W,L,L,W,W,W,L,W,L
2015,2/22/15,Evansville,Wichita St.,A,L,43,62,L,W,W,W,L,L,L,W,W,W,W,W,W,W,L,W,W,W,W,W
2015,3/23/15,Evansville,Eastern Illinois,A,W,83,68,L,L,W,W,W,L,L,L,L,W,W,L,W,L,L,W,L,W,L,W
2015,3/26/15,Evansville,Louisiana Lafayette,N,W,89,82,L,W,W,W,L,L,L,L,W,W,W,W,W,W,W,W,W,L,W,W
2015,3/31/15,Evansville,Tennessee Martin,H,W,79,66,W,W,W,L,L,L,L,W,W,W,L,W,W,L,W,L,L,W,W,W
2015,4/2/15,Evansville,Northern Arizona,H,W,71,65,W,W,L,L,L,L,W,W,W,W,W,L,W,W,W,L,W,W,W,W
2015,12/22/14,Brown,Central Connecticut,A,W,67,55,W,L,L,L,L,L,W,L,W,W,L,L,L,L,L,L,L,W,W,L
2015,1/5/15,Brown,UMass Lowell,H,W,58,49,L,L,L,W,L,W,W,W,W,L,W,W,W,W,W,L,L,L,L,W
2015,1/8/15,Brown,New Hampshire,A,L,61,68,L,L,W,L,W,W,W,W,L,W,W,W,W,L,W,L,L,L,L,L
2015,1/17/15,Brown,Yale,H,L,62,80,L,W,L,W,W,W,W,L,W,L,L,W,W,W,L,W,L,W,L,L
2015,1/24/15,Brown,Yale,A,L,65,69,W,L,W,W,W,W,L,W,L,L,W,W,W,L,W,L,W,L,L,W
2015,1/30/15,Brown,Cornell,A,L,49,57,L,W,W,W,W,L,W,L,L,L,W,W,L,W,L,L,L,W,L,W
2015,1/31/15,Brown,Columbia,A,L,65,86,W,W,W,W,L,W,L,L,L,L,W,L,W,L,W,L,L,W,L,L
2015,2/6/15,Brown,Harvard,H,L,74,76,W,W,W,L,W,L,L,L,L,L,W,L,L,W,W,L,W,L,W,W
2015,2/14/15,Brown,Penn,A,W,71,55,L,W,L,L,L,L,L,L,W,L,L,W,L,L,W,W,L,W,L,L
2015,2/20/15,Brown,Columbia,H,L,59,76,W,L,L,L,L,L,L,W,L,W,L,L,W,L,L,W,L,W,L,L
2015,2/21/15,Brown,Cornell,H,W,57,56,L,L,L,L,L,L,W,L,W,L,W,L,W,W,L,L,W,W,L,L
2015,2/27/15,Brown,Penn,H,W,75,69,L,L,L,L,L,W,L,W,L,W,L,W,W,L,W,L,L,L,L,L
2015,3/7/15,Brown,Harvard,A,L,62,72,L,L,W,L,W,L,W,W,L,L,W,W,W,W,W,W,W,L,W,L
2015,1/7/15,UMBC,UMass Lowell,H,L,61,73,L,L,L,L,L,L,W,W,L,L,W,W,W,W,L,L,L,L,W,L
2015,1/11/15,UMBC,New Hampshire,H,L,60,63,L,L,L,L,L,W,W,L,L,L,W,W,L,W,L,L,L,L,L,W
2015,1/17/15,UMBC,Vermont,H,L,60,71,L,L,L,W,W,L,L,L,L,L,W,L,W,L,L,L,L,W,W,W
2015,1/22/15,UMBC,Maine,A,W,76,59,L,W,W,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L
2015,1/25/15,UMBC,Albany,A,L,55,69,W,W,L,L,L,L,L,L,L,W,W,W,W,L,W,W,W,W,W,W
2015,2/5/15,UMBC,UMass Lowell,A,L,51,67,L,L,L,L,L,L,L,W,L,L,W,L,W,L,W,L,L,L,L,L
2015,2/7/15,UMBC,New Hampshire,A,L,46,80,L,L,L,L,L,L,W,L,L,L,L,W,W,L,W,W,W,W,W,L
2015,2/14/15,UMBC,Vermont,A,L,51,74,L,L,L,L,W,L,L,L,L,L,W,W,W,L,W,L,W,W,W,W
2015,2/21/15,UMBC,Maine,H,W,73,66,L,L,W,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,L,L
2015,2/25/15,UMBC,Albany,H,L,49,67,L,W,L,L,L,L,L,L,L,W,W,W,W,W,W,W,W,W,L,W
2015,3/4/15,UMBC,Vermont,A,L,39,66,L,L,L,L,L,L,L,W,L,L,W,L,W,W,W,W,W,L,W,L
2015,12/22/14,Central Connecticut,Brown,H,L,55,67,L,L,L,L,L,L,L,W,W,L,W,L,L,L,L,L,W,L,W,W
2015,12/28/14,Central Connecticut,Connecticut,A,L,48,81,L,L,L,L,L,L,W,W,L,L,L,W,W,W,L,L,L,W,L,W
2015,12/31/14,Central Connecticut,Hofstra,H,L,56,84,L,L,L,L,L,W,W,L,L,L,W,W,L,W,W,W,W,L,L,W
2015,1/3/15,Central Connecticut,Fairleigh Dickinson,H,L,67,73,L,L,L,L,W,W,L,L,L,L,W,L,L,L,W,L,L,W,L,W
2015,1/15/15,Central Connecticut,LIU Brooklyn,H,L,66,71,W,W,L,L,L,L,L,L,L,L,L,W,W,W,W,L,L,L,W,L
2015,1/21/15,Central Connecticut,St. Francis NY,A,L,51,63,L,L,L,L,L,L,L,L,L,L,L,W,W,W,W,W,W,L,W,W
2015,1/29/15,Central Connecticut,LIU Brooklyn,A,L,55,67,L,L,L,L,L,L,L,L,L,W,W,L,L,L,W,L,W,L,L,W
2015,2/5/15,Central Connecticut,St. Francis NY,H,L,81,90,L,L,L,L,L,L,L,W,L,L,W,W,W,L,W,W,W,L,W,W
2015,2/12/15,Central Connecticut,St. Francis PA,A,L,63,74,L,L,L,L,L,W,L,L,L,L,L,W,W,L,L,L,W,W,W,L
2015,2/19/15,Central Connecticut,St. Francis PA,H,W,53,50,L,L,L,W,L,L,L,L,L,L,W,L,L,L,W,W,W,L,W,L
2015,2/28/15,Central Connecticut,Fairleigh Dickinson,A,L,66,73,W,L,L,L,L,L,L,W,W,L,L,L,L,L,L,L,L,L,L,L
2015,12/20/14,Utah St.,South Dakota St.,H,L,65,68,W,W,W,L,L,L,L,W,W,W,L,L,L,W,L,W,W,W,W,W
2015,12/31/14,Utah St.,San Jose St.,H,W,61,33,W,W,L,L,L,L,W,W,W,L,L,L,L,L,L,L,L,L,L,L
2015,1/3/15,Utah St.,Boise St.,A,W,62,61,W,L,L,L,L,W,W,W,L,W,W,L,W,L,W,W,W,W,L,L
2015,1/10/15,Utah St.,New Mexico,H,L,60,66,L,L,L,W,W,W,L,W,W,L,L,W,W,W,W,W,L,W,W,L
2015,1/17/15,Utah St.,Air Force,H,W,71,59,L,L,W,W,W,L,W,W,L,L,W,W,W,L,W,L,L,W,L,L
2015,1/20/15,Utah St.,Nevada,A,W,70,54,L,W,W,W,L,W,W,L,L,W,L,L,L,L,L,W,W,W,L,L
2015,1/24/15,Utah St.,UNLV,A,L,77,79,W,W,W,L,W,W,L,L,W,W,L,W,W,L,L,L,W,L,L,L
2015,1/27/15,Utah St.,Wyoming,H,W,56,44,W,W,L,W,W,L,L,W,W,L,W,W,W,W,W,W,W,L,W,W
2015,2/3/15,Utah St.,Boise St.,H,L,63,68,L,W,W,L,L,W,W,L,W,L,W,L,L,L,L,W,W,W,W,W
2015,2/7/15,Utah St.,New Mexico,A,W,63,60,W,W,L,L,W,W,L,W,L,L,W,W,L,W,W,L,W,L,W,L
2015,2/10/15,Utah St.,Nevada,H,W,75,62,W,L,L,W,W,L,W,L,L,W,W,W,L,L,L,L,L,L,L,W
2015,2/18/15,Utah St.,San Jose St.,A,W,76,54,L,L,W,W,L,W,L,L,W,W,L,L,L,L,L,L,L,L,L,L
2015,2/24/15,Utah St.,UNLV,H,W,83,65,W,W,L,W,L,L,W,W,W,W,L,L,W,W,W,L,W,L,L,W
2015,2/28/15,Utah St.,Air Force,A,W,74,60,W,L,W,L,L,W,W,W,W,W,L,L,W,L,W,W,L,W,L,W
2015,3/4/15,Utah St.,Wyoming,A,L,53,76,L,W,L,L,W,W,W,W,W,W,W,L,W,W,L,L,W,W,L,L
2015,3/7/15,Utah St.,Colorado St.,H,L,70,75,W,L,L,W,W,W,W,W,W,L,L,W,L,W,W,L,W,W,W,W
2015,3/12/15,Utah St.,Wyoming,N,L,65,67,L,L,W,W,W,W,W,W,L,L,W,W,L,L,W,W,L,L,W,L
2015,1/17/15,Alcorn St.,Mississippi Valley S,H,W,87,67,L,L,L,L,L,L,L,W,L,W,W,L,L,L,L,L,L,W,L,L
2015,1/24/15,Alcorn St.,Alabama St.,A,L,60,84,L,L,L,L,L,W,L,W,W,L,W,L,W,L,L,W,W,W,W,W
2015,1/26/15,Alcorn St.,Alabama A&M,A,L,66,78,L,L,L,L,W,L,W,W,L,L,L,L,L,L,L,W,W,W,L,L
2015,1/31/15,Alcorn St.,Southern,H,L,56,65,L,L,L,W,L,W,W,L,L,L,L,L,W,L,W,W,W,W,W,L
2015,2/14/15,Alcorn St.,Mississippi Valley S,A,L,60,76,W,L,W,W,L,L,L,L,L,W,L,L,L,L,L,L,W,W,L,L
2015,2/21/15,Alcorn St.,Alabama St.,H,L,67,71,W,W,L,L,L,L,L,W,L,L,W,W,W,W,W,L,W,W,W,L
2015,2/23/15,Alcorn St.,Alabama A&M,H,L,69,73,W,L,L,L,L,L,W,L,L,L,W,L,L,W,L,L,W,L,W,L
2015,2/28/15,Alcorn St.,Southern,A,L,63,71,L,L,L,L,L,W,L,L,L,L,W,W,L,W,W,L,W,W,W,L
2015,12/20/14,Florida St.,South Florida,N,W,75,62,W,L,L,L,W,W,L,W,L,W,W,W,W,L,W,W,L,L,L,L
2015,12/30/14,Florida St.,Florida,H,W,65,63,L,L,W,W,L,W,L,W,W,W,L,W,L,W,L,L,W,W,W,W
2015,1/2/15,Florida St.,Mississippi St.,A,L,55,62,L,W,W,L,W,L,W,W,W,W,W,W,W,L,L,L,L,L,W,L
2015,1/11/15,Florida St.,Syracuse,A,L,57,70,W,L,W,L,W,W,W,W,L,W,W,L,L,W,L,W,W,W,W,W
2015,1/14/15,Florida St.,Pittsburgh,A,L,64,73,L,W,L,W,W,W,W,L,W,L,L,W,W,W,W,W,W,L,W,L
2015,1/17/15,Florida St.,North Carolina St.,H,L,63,72,W,L,W,W,W,W,L,W,L,L,W,L,W,L,W,L,W,L,W,L
2015,1/19/15,Florida St.,Clemson,A,W,59,55,L,W,W,W,W,L,W,L,L,L,W,W,L,W,W,L,L,W,L,W
2015,1/24/15,Florida St.,North Carolina,A,L,74,78,W,W,W,W,L,W,L,L,L,W,W,W,W,W,W,L,W,W,W,W
2015,1/28/15,Florida St.,Wake Forest,H,W,82,76,W,W,W,L,W,L,L,L,W,L,L,W,W,W,L,L,W,L,L,L
2015,2/4/15,Florida St.,Clemson,H,L,56,62,W,L,W,L,L,L,W,L,W,W,W,L,L,W,L,W,L,W,W,W
2015,2/9/15,Florida St.,Duke,H,L,70,73,W,L,L,L,W,L,W,W,L,W,W,L,L,W,W,W,L,W,W,W
2015,2/14/15,Florida St.,Georgia Tech,A,W,57,53,L,L,L,W,L,W,W,L,W,L,L,L,L,L,L,W,L,L,W,L
2015,2/22/15,Florida St.,Virginia,A,L,41,51,L,W,L,W,W,L,W,L,W,W,W,W,W,W,L,W,W,W,W,W
2015,2/28/15,Florida St.,Louisville,H,L,59,81,L,W,W,L,W,L,W,W,L,L,W,W,W,W,L,W,L,L,W,W
2015,3/7/15,Florida St.,Pittsburgh,H,W,61,52,W,W,L,W,L,W,W,L,L,L,W,W,W,L,W,L,W,W,L,L
2015,3/11/15,Florida St.,Clemson,N,W,76,73,W,L,W,L,W,W,L,L,L,W,W,W,L,L,W,L,L,W,L,L
2015,3/12/15,Florida St.,Virginia,N,L,44,58,L,W,L,W,W,L,L,L,W,W,W,W,W,W,W,W,W,W,W,L
2015,12/8/14,Maryland Eastern Sho,North Carolina A&T,H,W,69,58,L,L,W,L,L,L,L,W,W,L,L,L,L,L,L,L,L,L,L,L
2015,12/13/14,Maryland Eastern Sho,Navy,H,W,53,46,L,W,L,L,L,L,W,W,L,W,L,L,L,L,L,W,L,L,L,W
2015,12/19/14,Maryland Eastern Sho,Old Dominion,A,L,43,60,W,L,L,L,L,W,W,L,W,W,L,W,W,W,L,W,W,W,W,W
2015,12/22/14,Maryland Eastern Sho,St. Bonaventure,A,W,82,80,L,L,L,L,W,W,L,W,W,L,L,W,L,W,W,W,W,W,L,W
2015,12/28/14,Maryland Eastern Sho,Duquesne,A,W,78,69,L,L,L,W,W,L,W,W,L,W,W,L,W,L,W,L,L,L,L,W
2015,12/30/14,Maryland Eastern Sho,Tennessee Martin,A,W,63,60,L,L,W,W,L,W,W,L,W,W,L,W,W,L,W,W,W,L,W,L
2015,1/12/15,Maryland Eastern Sho,Morgan St.,A,W,78,53,W,W,L,W,W,L,W,W,W,L,L,L,W,L,L,L,L,L,L,W
2015,1/17/15,Maryland Eastern Sho,Savannah St.,H,W,87,57,W,L,W,W,L,W,W,W,L,W,L,L,L,L,L,L,L,L,L,L
2015,1/19/15,Maryland Eastern Sho,South Carolina St.,H,L,72,73,L,W,W,L,W,W,W,L,W,W,L,L,W,L,L,L,L,L,W,L
2015,1/24/15,Maryland Eastern Sho,Bethune Cookman,A,W,74,70,W,W,L,W,W,W,L,W,W,L,W,L,L,L,L,L,L,L,W,W
2015,1/26/15,Maryland Eastern Sho,Florida A&M,A,W,72,65,W,L,W,W,W,L,W,W,L,W,L,L,L,L,L,L,L,L,L,L
2015,1/31/15,Maryland Eastern Sho,Coppin St.,H,W,92,82,L,W,W,W,L,W,W,L,W,W,L,L,L,L,L,L,L,W,L,W
2015,2/2/15,Maryland Eastern Sho,Howard,A,L,74,83,W,W,W,L,W,W,L,W,W,W,W,L,W,L,L,W,L,W,W,W
2015,2/7/15,Maryland Eastern Sho,Hampton,A,L,61,64,W,W,L,W,W,L,W,W,W,L,L,L,W,W,L,L,L,L,L,L
2015,2/9/15,Maryland Eastern Sho,Norfolk St.,A,W,82,64,W,L,W,W,L,W,W,W,L,L,L,L,W,W,L,W,W,W,W,W
2015,2/14/15,Maryland Eastern Sho,Delaware St.,H,L,85,91,L,W,W,L,W,W,W,L,L,W,L,W,W,W,W,L,L,L,L,W
2015,2/16/15,Maryland Eastern Sho,Howard,H,W,71,60,W,W,L,W,W,W,L,L,W,L,L,W,L,W,W,W,W,L,L,W
2015,2/21/15,Maryland Eastern Sho,South Carolina St.,A,W,68,56,W,L,W,W,W,L,L,W,L,W,L,W,L,W,L,W,W,L,L,W
2015,2/28/15,Maryland Eastern Sho,Delaware St.,A,W,69,65,L,W,W,W,L,L,W,L,W,W,W,L,L,L,L,W,W,L,W,L
2015,3/5/15,Maryland Eastern Sho,Morgan St.,H,W,89,76,W,W,W,L,L,W,L,W,W,W,L,L,L,W,W,W,L,L,L,L
2015,3/12/15,Maryland Eastern Sho,Hampton,N,L,71,76,W,W,L,L,W,L,W,W,W,W,L,L,W,W,W,L,W,L,L,W
2015,3/18/15,Maryland Eastern Sho,High Point,A,L,64,70,W,L,L,W,L,W,W,W,W,L,W,L,L,W,W,W,W,W,L,L
2015,1/3/15,Eastern Kentucky,South Carolina St.,H,W,63,52,W,W,L,L,L,W,L,W,L,W,L,W,W,L,L,L,W,L,L,L
2015,1/8/15,Eastern Kentucky,Tennessee Martin,A,W,66,58,W,L,L,L,W,L,W,L,W,W,W,W,L,W,W,W,L,W,L,L
2015,1/15/15,Eastern Kentucky,Eastern Illinois,H,L,65,72,L,L,W,L,W,L,W,W,W,W,W,W,L,W,W,W,W,W,W,W
2015,1/17/15,Eastern Kentucky,SIU Edwardsville,H,W,78,62,L,W,L,W,L,W,W,W,W,L,L,L,L,W,W,W,W,L,W,L
2015,1/24/15,Eastern Kentucky,Tennessee Tech,A,L,81,83,L,W,L,W,W,W,W,L,W,L,L,W,W,L,L,L,W,L,L,L
2015,1/29/15,Eastern Kentucky,Murray St.,A,L,78,85,W,L,W,W,W,W,L,W,L,L,W,W,W,W,W,W,W,W,W,W
2015,2/5/15,Eastern Kentucky,Belmont,H,W,81,69,W,W,W,W,L,W,L,L,L,W,L,W,W,L,L,W,W,W,W,W
2015,2/19/15,Eastern Kentucky,Belmont,A,L,61,66,L,W,L,L,L,W,W,W,W,W,L,W,W,W,W,W,L,L,L,W
2015,2/28/15,Eastern Kentucky,Tennessee Tech,H,W,70,67,L,L,W,W,W,W,W,L,W,W,L,W,L,L,W,W,L,L,L,L
2015,3/6/15,Eastern Kentucky,Belmont,N,L,52,53,L,W,W,W,W,W,L,W,W,W,W,W,L,L,L,W,W,W,W,W
2015,3/17/15,Eastern Kentucky,Norfolk St.,H,W,81,75,W,W,W,W,W,L,W,W,W,L,W,W,L,L,W,W,L,W,W,L
2015,3/20/15,Eastern Kentucky,High Point,H,W,66,65,W,W,W,W,L,W,W,W,L,W,L,L,W,W,W,W,W,L,L,W
2015,3/25/15,Eastern Kentucky,Tennessee Martin,H,L,69,70,W,W,W,L,W,W,W,L,W,W,W,L,W,W,L,W,L,L,W,W
2015,12/13/14,Wisconsin,Nicholls St.,H,W,86,43,W,W,W,W,W,W,W,L,W,W,W,W,W,W,W,L,L,L,L,L
2015,12/22/14,Wisconsin,California,A,W,68,56,W,W,W,W,W,W,L,W,W,W,W,W,L,W,W,W,W,W,W,W
2015,12/28/14,Wisconsin,Buffalo,H,W,68,56,W,W,W,W,W,L,W,W,W,W,L,W,L,W,W,W,L,W,W,W
2015,12/31/14,Wisconsin,Penn St.,H,W,89,72,W,W,W,W,L,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
2015,1/4/15,Wisconsin,Northwestern,A,W,81,58,W,W,W,L,W,W,W,W,W,W,W,L,L,L,W,L,W,W,W,W
2015,1/11/15,Wisconsin,Rutgers,A,L,62,67,W,L,W,W,W,W,W,W,W,W,W,L,W,W,L,W,W,L,W,L
2015,1/15/15,Wisconsin,Nebraska,H,W,70,55,L,W,W,W,W,W,W,W,W,L,L,L,W,L,W,W,L,L,W,W
2015,1/20/15,Wisconsin,Iowa,H,W,82,50,W,W,W,W,W,W,W,W,L,W,W,W,L,L,W,W,W,L,W,W
2015,1/24/15,Wisconsin,Michigan,A,W,69,64,W,W,W,W,W,W,W,L,W,W,L,L,W,W,L,W,W,L,W,W
2015,1/31/15,Wisconsin,Iowa,A,W,74,63,W,W,W,W,W,W,L,W,W,W,L,L,W,W,W,L,W,W,L,L
2015,2/7/15,Wisconsin,Northwestern,H,W,65,50,W,W,W,W,L,W,W,W,W,W,W,W,L,L,L,L,L,L,L,L
2015,2/10/15,Wisconsin,Nebraska,A,W,65,55,W,W,W,L,W,W,W,W,W,W,L,W,W,L,W,W,L,L,W,L
2015,2/18/15,Wisconsin,Penn St.,A,W,55,47,W,L,W,W,W,W,W,W,W,W,L,L,L,W,W,L,L,W,L,L
2015,2/21/15,Wisconsin,Minnesota,H,W,63,53,L,W,W,W,W,W,W,W,W,W,L,W,L,W,L,W,W,W,L,L
2015,2/24/15,Wisconsin,Maryland,A,L,53,59,W,W,W,W,W,W,W,W,W,W,W,W,L,W,L,W,L,W,W,W
2015,3/1/15,Wisconsin,Michigan St.,H,W,68,61,W,W,W,W,W,W,W,W,W,L,W,L,W,W,L,W,W,W,W,L
2015,3/5/15,Wisconsin,Minnesota,A,W,76,63,W,W,W,W,W,W,W,W,L,W,L,W,L,W,W,W,L,L,L,W
2015,3/13/15,Wisconsin,Michigan,N,W,71,60,W,W,W,W,W,W,L,W,W,W,L,L,L,L,L,W,L,L,W,W
2015,3/15/15,Wisconsin,Michigan St.,N,W,80,69,W,W,W,W,L,W,W,W,W,W,W,W,W,W,L,L,W,W,W,W
2015,3/22/15,Wisconsin,Oregon,N,W,72,65,W,W,L,W,W,W,W,W,W,W,L,W,W,W,W,W,W,W,L,W
2015,3/26/15,Wisconsin,North Carolina,N,W,79,72,W,L,W,W,W,W,W,W,W,W,L,W,W,L,W,W,W,L,W,W
2015,4/6/15,Wisconsin,Duke,N,L,63,68,W,W,W,W,W,W,W,W,W,W,W,W,W,W,L,W,W,W,W,W
2015,12/20/14,Florida,Wake Forest,N,W,63,50,W,L,W,L,W,L,L,W,W,W,W,W,L,L,W,W,L,L,L,W
2015,12/30/14,Florida,Florida St.,A,L,63,65,L,W,L,W,L,L,W,W,W,W,L,L,W,W,L,W,L,W,W,W
2015,1/3/15,Florida,Connecticut,H,L,59,63,W,L,W,L,L,W,W,W,W,L,W,W,L,L,L,W,L,W,W,L
2015,1/7/15,Florida,South Carolina,A,W,72,68,L,W,L,L,W,W,W,W,L,L,L,W,L,L,W,W,W,W,W,W
2015,1/10/15,Florida,Mississippi St.,H,W,72,47,W,L,L,W,W,W,W,L,L,W,W,L,L,L,L,L,W,L,W,L
2015,1/15/15,Florida,Auburn,H,W,75,55,L,L,W,W,W,W,L,L,W,W,W,L,L,L,W,W,W,W,L,W
2015,1/17/15,Florida,Georgia,A,L,61,73,L,W,W,W,W,L,L,W,W,W,L,W,W,W,W,W,W,L,L,W
2015,1/27/15,Florida,Alabama,A,W,52,50,W,W,L,L,W,W,W,L,L,L,L,W,W,W,W,W,L,L,L,W
2015,1/31/15,Florida,Arkansas,H,W,57,56,W,L,L,W,W,W,L,L,L,W,W,W,W,W,W,L,L,W,W,W
2015,2/3/15,Florida,Vanderbilt,A,L,61,67,L,L,W,W,W,L,L,L,W,W,W,W,W,L,L,L,L,L,L,L
2015,2/14/15,Florida,Texas A&M,A,L,62,63,W,W,L,L,L,W,W,L,L,L,L,W,W,W,W,W,W,L,W,L
2015,2/18/15,Florida,Vanderbilt,H,W,50,47,W,L,L,L,W,W,L,L,L,L,L,L,L,L,L,L,W,W,L,W
2015,2/24/15,Florida,Missouri,A,L,52,64,L,L,W,W,L,L,L,L,W,L,L,L,L,L,L,L,L,L,L,L
2015,2/28/15,Florida,Tennessee,H,W,66,49,L,W,W,L,L,L,L,W,L,L,L,L,W,L,L,W,L,L,L,L
2015,3/3/15,Florida,Texas A&M,H,W,66,62,W,W,L,L,L,L,W,L,L,W,W,W,L,W,L,W,W,W,L,W
2015,3/12/15,Florida,Alabama,N,W,69,61,L,L,L,L,W,L,L,W,W,L,W,L,W,L,W,L,W,L,L,W
2015,12/29/14,UC Irvine,Oregon,A,L,67,69,W,L,L,W,L,W,L,L,W,W,W,W,L,L,W,L,W,W,W,W
2015,1/3/15,UC Irvine,New Mexico St.,A,L,67,70,L,L,W,L,W,L,L,W,W,L,W,W,L,L,W,L,L,L,L,W
2015,1/8/15,UC Irvine,Long Beach St.,H,L,82,88,L,W,L,W,L,L,W,W,L,L,W,L,W,W,L,L,L,L,L,L
2015,1/15/15,UC Irvine,Cal St. Fullerton,A,W,63,58,L,W,L,L,W,W,L,L,L,W,W,L,W,L,L,L,W,W,W,L
2015,1/24/15,UC Irvine,Hawaii,A,W,78,72,L,L,W,W,L,L,L,W,W,W,L,W,L,W,W,W,L,W,L,W
2015,1/29/15,UC Irvine,Cal Poly,H,W,67,57,L,W,W,L,L,L,W,W,W,W,W,L,W,W,W,L,L,L,W,W
2015,2/5/15,UC Irvine,UC Davis,H,L,56,75,W,L,L,L,W,W,W,W,W,W,W,L,L,W,W,W,W,L,W,W
2015,2/7/15,UC Irvine,Long Beach St.,A,W,56,55,L,L,L,W,W,W,W,W,W,L,L,L,W,L,W,W,W,W,W,W
2015,2/19/15,UC Irvine,Hawaii,H,W,75,60,L,W,W,W,W,W,W,L,W,L,W,L,W,L,W,L,W,L,W,W
2015,2/26/15,UC Irvine,Cal Poly,A,W,63,56,W,W,W,W,W,L,W,L,W,W,L,W,W,L,L,L,W,W,W,L
2015,3/5/15,UC Irvine,Cal St. Fullerton,H,W,68,62,W,W,W,L,W,L,W,W,W,L,L,L,W,L,L,L,L,L,L,L
2015,3/7/15,UC Irvine,UC Davis,A,L,61,80,W,W,L,W,L,W,W,W,L,W,W,W,W,W,W,W,W,L,W,W
2015,3/14/15,UC Irvine,Hawaii,N,W,67,58,W,L,W,W,W,L,W,L,W,W,L,W,W,L,L,W,L,W,W,W
2015,3/20/15,UC Irvine,Louisville,N,L,55,57,L,W,W,W,L,W,L,W,W,W,L,W,L,L,W,W,W,L,W,L
2015,1/4/15,Central Arkansas,Abilene Christian,A,L,70,87,L,L,L,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,W,L
2015,1/10/15,Central Arkansas,Lamar,A,L,65,84,L,L,L,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,W,L
2015,1/24/15,Central Arkansas,Nicholls St.,H,L,61,71,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,W,L,L
2015,1/26/15,Central Arkansas,New Orleans,A,L,67,87,L,L,L,L,L,L,L,L,L,L,L,L,W,L,W,L,L,L,L,L
2015,2/3/15,Central Arkansas,Northwestern St.,H,L,108,110,L,L,L,L,L,L,L,L,L,L,L,W,L,W,L,W,L,W,W,W
2015,2/7/15,Central Arkansas,New Orleans,H,W,70,67,L,L,L,L,L,L,L,L,L,L,L,W,L,L,L,L,L,W,L,L
2015,2/16/15,Central Arkansas,Northwestern St.,A,L,70,86,L,L,L,L,L,L,L,W,L,L,W,L,W,L,W,W,W,W,L,W
2015,2/24/15,Central Arkansas,McNeese St.,H,L,60,77,L,L,L,L,L,W,L,L,L,L,W,L,L,W,W,L,L,L,W,L
2015,3/5/15,Central Arkansas,Nicholls St.,A,L,70,77,L,L,W,L,L,L,L,L,W,L,L,L,W,W,L,L,L,L,L,W
2015,3/8/15,Central Arkansas,McNeese St.,A,L,68,70,L,W,L,L,L,L,L,W,L,L,W,W,L,L,L,W,L,W,W,W
2015,12/19/14,Northern Arizona,Norfolk St.,A,L,62,81,L,L,W,L,L,W,L,L,W,W,L,L,W,L,W,W,L,W,W,L
2015,12/21/14,Northern Arizona,Hampton,A,L,66,75,L,W,L,L,W,L,L,W,W,L,L,W,L,L,L,W,W,W,L,W
2015,1/1/15,Northern Arizona,Sacramento St.,A,L,73,78,W,L,L,W,L,L,W,W,L,L,L,L,W,W,L,L,W,L,L,W
2015,1/10/15,Northern Arizona,Southern Utah,H,W,70,67,L,W,L,L,W,W,L,L,L,W,L,L,W,L,L,L,W,L,L,L
2015,1/15/15,Northern Arizona,Weber St.,H,L,65,74,W,L,L,W,W,L,L,L,W,W,W,W,L,L,W,L,L,L,W,W
2015,1/17/15,Northern Arizona,Idaho St.,H,W,72,69,L,L,W,W,L,L,L,W,W,L,W,L,L,L,L,L,L,W,L,L
2015,1/24/15,Northern Arizona,Montana St.,A,W,71,64,W,W,L,L,L,W,W,L,W,L,L,L,L,L,L,L,L,L,L,W
2015,1/31/15,Northern Arizona,Southern Utah,A,W,81,60,W,L,L,L,W,W,L,W,L,W,L,W,L,L,L,L,W,W,L,L
2015,2/7/15,Northern Arizona,North Dakota,H,W,88,63,L,L,W,W,L,W,L,W,W,W,W,L,L,L,L,W,L,L,W,W
2015,2/12/15,Northern Arizona,Idaho St.,A,L,66,80,L,W,W,L,W,L,W,W,W,W,L,W,L,L,L,L,W,L,L,L
